Вектор Мощи,Скорость перехода через портал,Приток Силы Потока,Ритм магического ядра,Поток Энергий,Сила Левого Потока,Сила Правого Потока,Пламя Стихий,Приток давления Выдоха Истока,Давление выдоха Истока,Печать Чародея,Эмульсия Истока,Дыхание Истока,Тип Вектора Мощи
9.3,13.88988,72781.424,372.8466246824044,9780.973,644.846,644.846,1078.497,4.486,22.256,88.941,1.761,0.964,3
4.161,6.17328,14723.301,162.0500511364892,7785.186,113.789,113.789,648.279,1.658,8.936,17.521,0.347,0.961,1
5.14,7.7166,21622.867,201.5127483755369,8455.076,175.197,175.197,707.825,2.092,11.251,25.293,0.501,0.993,2
6.175,9.25992,29797.73,241.6125606047326,8845.663,246.305,246.305,775.166,2.496,13.077,34.145,0.676,0.954,2
2.088,3.08664,3274.166,141.429684155877,6847.123,23.425,23.425,520.672,1.209,6.476,17.868,0.161,0.957,0
1.138,1.54332,5747.252,146.5481763466157,6704.937,10.379,10.379,593.379,1.297,6.938,0.0,0.241,0.981,0
2.088,3.08664,4685.319,146.03148907485533,6757.272,31.53,31.53,546.733,1.27,6.89,0.0,0.181,0.99,0
5.14,7.7166,21627.937,201.51672772623144,8479.247,175.237,175.237,688.023,2.084,10.985,24.112,0.477,0.989,2
5.14,12.34656,21626.265,201.51547108917,8471.141,175.263,175.263,693.531,2.087,11.066,24.447,0.484,0.991,2
9.3,13.88988,72762.508,372.841912293424,9746.608,644.852,644.852,1077.934,4.53,22.897,89.781,1.777,0.98,3
8.206,12.34656,50994.742,323.3253855246031,9311.905,438.087,438.087,928.452,3.58,18.46,60.66,1.201,0.968,3
8.206,12.34656,50993.88,323.3229769702354,9316.677,438.002,438.002,914.431,3.57,18.199,59.376,1.175,0.969,3
5.14,7.7166,21630.83,201.51463333112903,8481.687,175.252,175.252,709.391,2.083,11.117,25.257,0.5,0.973,2
2.088,3.08664,4078.831,145.6115628568255,6738.668,30.739,30.739,524.784,1.249,6.768,0.0,0.157,1.0,0
1.138,1.54332,3989.39,143.31924741725612,6603.459,8.571,8.571,562.278,1.237,6.734,9.674,0.206,0.996,0
3.144,4.6299600000000005,8380.831,145.22190064802524,7157.617,60.374,60.374,583.314,1.387,7.404,12.159,0.241,0.957,1
6.175,9.25992,29796.026,241.61716827395787,8838.131,246.339,246.339,774.659,2.498,13.114,34.155,0.676,0.959,2
7.148,10.80324,39009.209,280.4397136499591,9115.177,332.455,332.455,817.133,2.988,15.687,43.669,0.865,0.994,3
4.161,6.17328,14721.832,162.04931809820337,7759.541,113.758,113.758,650.82,1.66,8.996,17.666,0.35,0.967,1
3.144,4.6299600000000005,8376.817,145.21949209365746,7073.48,60.331,60.331,586.276,1.391,7.52,12.325,0.244,0.977,1
9.3,13.88988,72766.634,372.8428547712201,9734.102,644.85,644.85,1046.885,4.542,22.73,87.098,1.724,1.0,3
7.148,10.80324,39013.181,280.4365720573056,9112.779,332.544,332.544,817.262,2.992,15.731,43.729,0.866,0.997,3
9.3,13.88988,72774.75,372.847986039221,9789.549,645.035,645.035,1100.41,4.479,22.383,90.792,1.797,0.951,3
9.3,13.88988,72781.6,372.8477765997107,9789.731,644.936,644.936,1087.686,4.476,22.203,89.578,1.773,0.956,3
3.144,4.6299600000000005,8374.061,145.21708353928972,7021.815,60.297,60.297,581.11,1.393,7.559,12.146,0.24,0.996,1
7.148,10.80324,39008.563,280.4408655672654,9116.292,332.376,332.376,810.175,2.987,15.611,43.161,0.855,0.997,3
6.175,9.25992,29791.164,241.63182903967467,8819.694,246.216,246.216,756.476,2.506,13.079,33.148,0.656,0.982,2
6.175,9.25992,29761.639,241.57234821876668,8792.186,245.952,245.952,773.244,2.514,13.343,34.304,0.679,0.989,2
7.148,10.80324,39006.12,280.4432741216332,9118.898,332.448,332.448,800.356,2.985,15.487,42.419,0.84,1.0,3
7.148,12.34656,38977.894,280.44798651061353,9140.018,332.163,332.163,827.416,2.955,15.329,43.857,0.868,0.957,3
5.14,7.7166,21636.262,201.51620412745584,8500.527,175.288,175.288,709.502,2.077,11.019,25.18,0.498,0.96,2
4.161,6.17328,14726.301,162.05162193281598,7837.273,113.807,113.807,642.091,1.653,8.81,17.181,0.34,0.95,1
8.206,12.34656,50992.972,323.3176362627243,9305.616,437.941,437.941,899.414,3.586,18.256,58.451,1.157,0.99,3
8.206,12.34656,50994.673,323.3259091233787,9313.854,438.11,438.11,927.728,3.577,18.412,60.546,1.199,0.966,3
6.175,12.34656,29791.246,241.63413287428727,8821.06,246.212,246.212,772.714,2.505,13.191,34.131,0.676,0.971,2
4.161,6.17328,14720.599,162.04889921918286,7743.53,113.763,113.763,646.269,1.662,8.994,17.478,0.346,0.975,1
3.144,4.6299600000000005,8379.315,145.22095817022915,7122.514,60.362,60.362,589.461,1.388,7.477,12.425,0.246,0.961,1
3.144,4.6299600000000005,8377.419,145.21980625292284,7093.092,60.337,60.337,573.401,1.39,7.43,11.793,0.233,0.983,1
8.206,12.34656,50997.624,323.3355433408497,9321.584,438.025,438.025,941.075,3.568,18.422,61.433,1.216,0.951,3
2.088,3.08664,3141.827,141.53178591711864,6794.284,23.586,23.586,521.927,1.207,6.533,17.278,0.16,0.966,0
9.3,13.88988,72782.758,372.85322202697694,9793.792,645.143,645.143,1090.352,4.471,22.158,89.715,1.776,0.953,3
2.088,3.08664,3945.62,140.88021960076412,6831.236,22.505,22.505,545.961,1.231,6.628,22.166,0.193,0.957,0
6.175,9.25992,29761.528,241.5722434990116,8790.152,246.014,246.014,773.849,2.515,13.359,34.352,0.68,0.99,2
8.206,12.34656,50993.407,323.3193117788062,9305.708,438.095,438.095,907.107,3.587,18.342,59.083,1.17,0.986,3
1.138,1.54332,2271.166,140.2825839582962,6615.557,6.861,6.861,510.054,1.171,6.296,19.712,0.156,0.996,0
9.3,13.88988,72766.131,372.84547276509807,9777.738,645.09,645.09,1106.576,4.497,22.7,91.705,1.815,0.954,3
8.206,12.34656,50993.965,323.32077785537786,9307.003,437.963,437.963,930.349,3.588,18.582,60.952,1.207,0.973,3
2.088,3.08664,6936.604,144.32005411693473,6769.643,28.512,28.512,603.535,1.334,7.204,7.648,0.262,0.992,0
1.138,1.54332,7002.147,144.1293594428618,6695.364,9.032,9.032,632.286,1.327,7.121,3.029,0.292,0.979,0
6.175,9.25992,29762.291,241.56847358782724,8796.179,245.982,245.982,762.509,2.513,13.241,33.625,0.666,0.993,2
2.088,3.08664,4647.352,145.922685249286,6838.43,31.351,31.351,538.201,1.266,6.761,0.0,0.174,0.974,0
2.088,3.08664,6967.739,143.5046013838179,6762.903,27.082,27.082,604.921,1.332,7.193,12.164,0.268,0.994,0
9.3,13.88988,72755.06,372.83877070077045,9725.442,645.024,645.024,1063.39,4.554,23.085,88.885,1.76,0.996,3
5.14,7.7166,21627.693,201.5131672545573,8469.785,175.232,175.232,714.565,2.087,11.216,25.588,0.507,0.978,2
2.088,3.08664,4803.151,140.76010604164188,6781.495,22.314,22.314,579.012,1.259,6.881,24.003,0.23,0.963,0
7.148,10.80324,39014.844,280.4338493436724,9111.147,332.485,332.485,825.367,2.993,15.825,44.327,0.878,0.994,3
5.14,7.7166,21628.734,201.5157852484353,8478.503,175.248,175.248,694.683,2.084,11.034,24.478,0.485,0.985,2
8.206,12.34656,50994.213,323.3241288875417,9314.231,438.031,438.031,920.521,3.575,18.32,59.945,1.187,0.969,3
1.138,1.54332,5176.03,138.20148826480323,6645.592,5.927,5.927,623.101,1.26,6.881,31.271,0.286,0.964,0
4.161,6.17328,14719.829,162.04931809820337,7748.082,113.749,113.749,625.784,1.661,8.854,16.529,0.327,0.988,1
1.138,1.54332,2632.888,147.76575293939197,6708.574,11.072,11.072,509.588,1.195,6.389,0.0,0.138,0.976,0
1.138,1.54332,7194.286,143.08561764358416,6695.408,8.474,8.474,642.851,1.329,7.146,9.026,0.307,0.975,0
9.3,13.88988,72763.856,372.84337836999566,9764.381,645.021,645.021,1096.786,4.511,22.82,91.135,1.804,0.964,3
6.175,9.25992,29762.747,241.5641800778673,8805.372,245.937,245.937,759.145,2.509,13.166,33.369,0.661,0.989,2
3.144,4.6299600000000005,8375.63,145.21875905537163,7059.731,60.311,60.311,568.176,1.392,7.443,11.598,0.23,0.997,1
3.144,4.6299600000000005,8375.157,145.21854961586138,7038.13,60.311,60.311,588.345,1.393,7.576,12.428,0.246,0.985,1
2.088,3.08664,2858.521,142.43949675449585,6817.164,25.136,25.136,505.665,1.198,6.443,12.044,0.138,0.965,0
5.14,7.7166,21622.634,201.5131672545573,8455.914,175.192,175.192,703.896,2.092,11.219,25.077,0.496,0.995,2
7.148,10.80324,38977.474,280.44777707110336,9140.005,332.162,332.162,830.778,2.955,15.356,44.087,0.873,0.955,3
8.206,12.34656,50994.652,323.32444304680706,9309.392,438.008,438.008,928.521,3.584,18.513,60.737,1.202,0.971,3
6.175,12.34656,29762.342,241.56239984203032,8803.308,246.004,246.004,761.276,2.51,13.193,33.51,0.663,0.989,2
1.138,12.34656,6432.101,139.61394832185718,6678.533,6.605,6.605,631.678,1.299,6.98,24.629,0.303,0.974,0
6.175,9.25992,29761.926,241.5709868619501,8788.072,246.029,246.029,763.279,2.516,13.292,33.718,0.668,0.998,2
1.138,1.54332,809.506,142.30734042353484,6647.144,8.018,8.018,466.775,1.118,6.038,4.032,0.088,0.974,0
8.206,12.34656,50996.68,323.3314592704001,9313.183,437.987,437.987,936.066,3.58,18.526,61.253,1.213,0.963,3
3.144,4.6299600000000005,8381.319,145.22211008753547,7163.691,60.387,60.387,589.669,1.387,7.429,12.41,0.246,0.95,1
9.3,13.88988,72756.491,372.8408650958728,9728.51,644.922,644.922,1062.656,4.55,23.024,88.744,1.757,0.995,3
1.138,1.54332,2341.702,137.05491166599808,6690.713,5.348,5.348,539.762,1.167,6.293,31.173,0.191,0.953,0
4.161,6.17328,14719.48,162.04931809820337,7747.124,113.757,113.757,620.689,1.661,8.823,16.293,0.323,0.992,1
8.206,12.34656,50993.731,323.3227675307252,9316.528,438.103,438.103,912.746,3.57,18.182,59.242,1.173,0.97,3
5.14,7.7166,21625.216,201.51452861137392,8465.743,175.257,175.257,696.296,2.088,11.114,24.621,0.487,0.993,2
1.138,1.54332,2461.577,137.0801491269819,6684.514,5.346,5.346,541.003,1.172,6.313,31.154,0.193,0.957,0
5.14,7.7166,21622.004,201.5132719743125,8454.102,175.203,175.203,702.887,2.092,11.222,25.03,0.495,0.997,2
2.088,3.08664,3286.843,144.51095823051784,6807.159,28.769,28.769,508.691,1.218,6.552,1.455,0.135,0.973,0
9.3,13.88988,72766.309,372.8425406119548,9740.255,645.034,645.034,1057.933,4.536,22.759,88.016,1.742,0.992,3
7.148,10.80324,38982.558,280.44735819208285,9133.459,332.126,332.126,838.88,2.963,15.533,44.778,0.887,0.958,3
2.088,3.08664,6824.848,144.6986160316923,6769.418,29.194,29.194,600.277,1.332,7.196,5.775,0.257,0.992,0
1.138,1.54332,1219.288,141.90951007383526,6631.905,7.736,7.736,470.497,1.134,6.083,8.381,0.1,0.991,0
9.3,13.88988,72760.783,372.8425406119548,9755.613,644.736,644.736,1091.762,4.521,22.914,90.883,1.799,0.97,3
2.088,3.08664,2850.245,143.18771940482583,6795.771,26.428,26.428,503.207,1.2,6.477,8.397,0.132,0.971,0
7.148,10.80324,38984.595,280.44851010938913,9134.118,332.162,332.162,819.353,2.963,15.368,43.425,0.86,0.969,3
8.206,12.34656,50994.493,323.3269563209299,9325.086,437.969,437.969,924.807,3.558,18.143,59.983,1.187,0.954,3
7.148,10.80324,39001.557,280.4446354784497,9120.53,332.403,332.403,814.27,2.981,15.568,43.357,0.858,0.989,3
3.144,4.6299600000000005,8380.32,145.22158648875984,7144.165,60.374,60.374,589.785,1.387,7.452,12.426,0.246,0.955,1
7.148,10.80324,39008.405,280.4398183697142,9115.03,332.497,332.497,823.798,2.988,15.742,44.134,0.874,0.99,3
9.3,13.88988,72771.494,372.8450538860776,9764.843,644.869,644.869,1081.987,4.508,22.614,89.71,1.776,0.97,3
2.088,3.08664,2952.875,143.77320755569983,6764.363,27.444,27.444,505.43,1.205,6.546,5.411,0.132,0.979,0
4.161,6.17328,14722.165,162.0501558562443,7779.459,113.771,113.771,631.988,1.658,8.841,16.782,0.332,0.974,1
4.161,6.17328,14716.855,162.04774730187654,7696.698,113.722,113.722,631.64,1.666,8.982,16.86,0.334,1.0,1
7.148,10.80324,38983.446,280.4481959501238,9131.906,332.155,332.155,845.431,2.964,15.612,45.257,0.896,0.956,3
2.088,3.08664,2806.472,142.69249968286496,6775.692,25.561,25.561,506.636,1.198,6.495,10.824,0.137,0.973,0
9.3,13.88988,72770.174,372.8441114082816,9750.664,645.046,645.046,1062.862,4.523,22.632,88.235,1.747,0.985,3
2.088,3.08664,2922.775,143.3802990344909,6862.401,26.785,26.785,497.122,1.201,6.389,7.212,0.127,0.961,0
3.144,12.34656,8376.743,145.21949209365746,7075.042,60.319,60.319,580.094,1.391,7.486,12.075,0.239,0.982,1
6.175,9.25992,29762.389,241.5696255051336,8795.177,245.976,245.976,760.444,2.513,13.232,33.505,0.663,0.995,2
4.161,6.17328,14719.68,162.04889921918286,7737.524,113.755,113.755,637.404,1.662,8.947,17.079,0.338,0.983,1
5.14,12.34656,21633.612,201.51609940770075,8493.692,175.282,175.282,704.351,2.079,11.02,24.934,0.494,0.968,2
3.144,4.6299600000000005,8374.632,145.21844489610626,7034.089,60.293,60.293,586.21,1.393,7.569,12.344,0.244,0.988,1
8.206,12.34656,50993.377,323.3187881800306,9302.29,438.048,438.048,907.568,3.592,18.418,59.216,1.172,0.99,3
3.144,4.6299600000000005,8377.652,145.2200156924331,7094.118,60.34,60.34,578.701,1.39,7.456,12.008,0.238,0.978,1
2.088,3.08664,3329.022,144.52101132700935,6860.35,28.801,28.801,503.503,1.218,6.469,1.202,0.131,0.965,0
3.144,4.6299600000000005,8379.858,145.22127232949452,7134.865,60.369,60.369,587.966,1.388,7.454,12.358,0.245,0.959,1
5.14,7.7166,21629.831,201.5159946879456,8482.245,175.293,175.293,696.712,2.083,11.028,24.571,0.486,0.981,2
1.138,1.54332,2284.185,147.32498749009335,6688.068,10.871,10.871,512.881,1.182,6.401,0.0,0.136,0.967,0
1.138,1.54332,660.224,143.00885806308145,6681.371,8.45,8.45,464.574,1.112,6.003,0.0,0.081,0.96,0
7.148,10.80324,38984.813,280.44840538963405,9130.399,332.226,332.226,850.271,2.966,15.678,45.62,0.903,0.955,3
1.138,1.54332,7392.97,142.72810439960566,6713.275,8.36,8.36,663.639,1.333,7.217,11.321,0.326,0.958,0
5.14,7.7166,21640.062,201.51746076451727,8514.017,175.312,175.312,711.015,2.072,10.959,25.202,0.499,0.95,2
5.14,12.34656,21626.7,201.51463333112903,8470.371,175.264,175.264,700.274,2.087,11.116,24.816,0.491,0.987,2
9.3,12.34656,72772.25,372.8458916441186,9763.961,645.112,645.112,1076.036,4.508,22.553,89.161,1.765,0.973,3
7.148,10.80324,38981.06,280.44851010938913,9134.416,332.069,332.069,845.422,2.961,15.568,45.203,0.895,0.953,3
3.144,4.6299600000000005,8379.294,145.22095817022915,7118.584,60.353,60.353,596.604,1.389,7.518,12.711,0.252,0.956,1
2.088,3.08664,3030.845,141.85861627284712,6857.332,24.152,24.152,509.609,1.202,6.413,15.128,0.147,0.957,0
6.175,9.25992,29796.038,241.6152833183657,8837.763,246.348,246.348,765.155,2.499,13.045,33.579,0.665,0.965,2
4.161,6.17328,14719.003,162.04837562040728,7721.664,113.748,113.748,643.085,1.664,9.012,17.358,0.344,0.984,1
1.138,1.54332,269.362,139.78767839560072,6714.034,6.744,6.744,457.68,1.093,5.842,13.171,0.085,0.951,0
4.161,6.17328,14717.851,162.04837562040728,7716.448,113.739,113.739,625.655,1.664,8.908,16.559,0.328,0.998,1
8.206,12.34656,50993.377,323.31836930101014,9299.408,438.097,438.097,908.731,3.597,18.49,59.391,1.176,0.993,3
9.3,13.88988,72779.195,372.84599636387367,9768.74,645.148,645.148,1064.214,4.5,22.308,87.898,1.74,0.976,3
3.144,4.6299600000000005,8376.073,145.2191779343921,7056.044,60.318,60.318,590.66,1.392,7.565,12.51,0.248,0.978,1
8.206,12.34656,50997.126,323.33240174819616,9316.343,438.123,438.123,943.872,3.577,18.567,61.816,1.224,0.956,3
1.138,1.54332,7450.7,142.72810439960566,6721.416,8.398,8.398,671.546,1.334,7.245,11.593,0.333,0.951,0
8.206,12.34656,50993.413,323.3202542566023,9309.668,438.037,438.037,907.364,3.58,18.263,58.993,1.168,0.981,3
8.206,12.34656,50997.111,323.33083095186936,9317.449,438.092,438.092,947.987,3.577,18.599,62.127,1.23,0.953,3
6.175,9.25992,29791.5,241.632980956981,8822.173,246.225,246.225,774.831,2.504,13.201,34.254,0.678,0.969,2
7.148,10.80324,38991.238,280.4461015550214,9124.937,332.243,332.243,844.515,2.974,15.728,45.345,0.898,0.965,3
3.144,4.6299600000000005,8374.536,145.21813073684092,7031.483,60.299,60.299,579.165,1.393,7.536,12.062,0.239,0.995,1
3.144,4.6299600000000005,8374.641,145.21823545659603,7030.108,60.305,60.305,584.09,1.393,7.564,12.261,0.243,0.991,1
2.088,3.08664,5057.464,146.03515426628448,6810.904,31.553,31.553,551.586,1.28,6.877,0.0,0.189,0.98,0
4.161,6.17328,14720.139,162.0491086586931,7745.387,113.75,113.75,633.95,1.661,8.912,16.91,0.335,0.983,1
8.206,12.34656,50994.846,323.32810823823627,9322.514,438.005,438.005,929.158,3.563,18.248,60.414,1.196,0.955,3
4.161,6.17328,14725.858,162.05141249330575,7830.478,113.801,113.801,642.019,1.654,8.82,17.185,0.34,0.952,1
8.206,12.34656,50997.262,323.3341819840332,9318.163,437.987,437.987,938.702,3.573,18.46,61.332,1.214,0.956,3
8.206,12.34656,50993.138,323.3169032244385,9298.131,438.02,438.02,911.872,3.599,18.552,59.684,1.182,0.993,3
7.148,12.34656,38996.363,280.44484491796,9121.549,332.337,332.337,839.795,2.978,15.752,45.096,0.893,0.972,3
1.138,1.54332,2169.032,145.9878209369704,6660.978,9.947,9.947,485.868,1.176,6.262,1.025,0.116,0.998,0
5.14,12.34656,21636.641,201.51683244598647,8503.259,175.323,175.323,706.65,2.076,10.985,25.015,0.495,0.96,2
4.161,6.17328,14718.203,162.04868977967263,7724.226,113.739,113.739,622.277,1.663,8.872,16.393,0.325,0.998,1
5.14,7.7166,21623.431,201.5132719743125,8457.738,175.213,175.213,704.909,2.091,11.216,25.123,0.497,0.993,2
2.088,3.08664,4825.331,145.98090943313252,6853.29,31.47,31.47,541.187,1.271,6.764,0.0,0.178,0.972,0
4.161,6.17328,14723.629,162.0504700155097,7796.633,113.78,113.78,640.39,1.657,8.866,17.148,0.339,0.963,1
3.144,4.6299600000000005,8377.366,145.21991097267795,7085.274,60.337,60.337,586.014,1.39,7.504,12.307,0.244,0.974,1
6.175,9.25992,29767.382,241.583134353544,8810.699,245.974,245.974,755.429,2.508,13.112,33.115,0.656,0.988,2
6.175,9.25992,29761.776,241.5710915817052,8788.082,245.946,245.946,766.449,2.516,13.315,33.912,0.671,0.996,2
6.175,12.34656,29764.731,241.57130102121545,8808.536,246.023,246.023,752.878,2.509,13.104,32.967,0.653,0.991,2
7.148,10.80324,39002.37,280.4434835611434,9118.893,332.312,332.312,823.953,2.983,15.674,44.063,0.872,0.985,3
8.206,12.34656,50983.223,323.27993715088115,9294.321,437.894,437.894,924.901,3.606,18.771,60.844,1.204,0.991,3
5.14,7.7166,21637.374,201.51410973235343,8498.442,175.283,175.283,727.51,2.077,11.151,26.147,0.518,0.95,2
2.088,3.08664,6632.648,142.247964322382,6734.132,24.871,24.871,603.541,1.32,7.167,18.39,0.268,0.997,0
4.161,6.17328,14719.869,162.0485850599175,7732.681,113.75,113.75,645.339,1.663,9.007,17.448,0.345,0.979,1
8.206,12.34656,50991.923,323.31072475888635,9298.145,437.946,437.946,919.762,3.6,18.64,60.329,1.194,0.989,3
7.148,10.80324,39001.94,280.44484491796,9120.593,332.429,332.429,810.989,2.982,15.541,43.127,0.854,0.991,3
6.175,9.25992,29794.513,241.62156650367288,8832.864,246.238,246.238,776.836,2.5,13.158,34.316,0.679,0.961,2
3.144,4.6299600000000005,8375.746,145.21886377512678,7061.908,60.319,60.319,568.6,1.392,7.443,11.614,0.23,0.996,1
3.144,4.6299600000000005,8375.771,145.21886377512678,7060.914,60.32,60.32,572.196,1.392,7.463,11.762,0.233,0.993,1
7.148,10.80324,39008.303,280.4414938857961,9116.866,332.392,332.392,805.918,2.987,15.567,42.851,0.848,0.999,3
1.138,1.54332,3510.184,137.63422135132,6630.564,5.539,5.539,563.178,1.208,6.528,31.239,0.223,0.98,0
1.138,1.54332,3493.467,143.03137281043217,6595.162,8.533,8.533,546.846,1.22,6.638,10.384,0.189,0.999,0
4.161,6.17328,14717.632,162.0482709006521,7712.566,113.731,113.731,627.356,1.664,8.926,16.643,0.329,0.998,1
4.161,6.17328,14721.307,162.04984169697894,7769.883,113.774,113.774,627.624,1.659,8.829,16.591,0.328,0.98,1
9.3,13.88988,72774.179,372.8464152428941,9767.81,644.788,644.788,1076.548,4.503,22.486,89.11,1.764,0.971,3
6.175,9.25992,29765.376,241.57821252505337,8809.643,245.96,245.96,764.29,2.508,13.182,33.661,0.666,0.983,2
4.161,6.17328,14720.694,162.04889921918286,7742.105,113.754,113.754,649.847,1.662,9.02,17.642,0.349,0.973,1
1.138,1.54332,1536.056,140.94378449212175,6622.334,7.216,7.216,485.2,1.145,6.152,14.233,0.123,0.993,0
5.14,7.7166,21626.974,201.51400501259832,8469.606,175.234,175.234,707.111,2.087,11.166,25.189,0.499,0.983,2
8.206,12.34656,50993.163,323.3172173837038,9297.679,437.945,437.945,905.11,3.599,18.484,59.14,1.171,0.997,3
3.144,4.6299600000000005,8378.41,145.22043457145355,7103.649,60.345,60.345,588.353,1.389,7.494,12.391,0.245,0.967,1
6.175,9.25992,29793.503,241.625964733388,8829.944,246.223,246.223,784.965,2.501,13.234,34.823,0.689,0.958,2
9.3,13.88988,72771.779,372.8441114082816,9744.017,644.874,644.874,1047.88,4.53,22.564,86.955,1.721,0.995,3
7.148,10.80324,39001.002,280.4456826760009,9122.188,332.423,332.423,803.15,2.98,15.45,42.547,0.842,0.994,3
5.14,7.7166,21625.168,201.5163088472109,8470.06,175.259,175.259,684.476,2.087,11.009,23.958,0.474,0.998,2
7.148,12.34656,38990.306,280.4481959501238,9129.789,332.19,332.19,811.792,2.969,15.385,42.992,0.851,0.979,3
1.138,1.54332,518.674,142.43405132722964,6735.828,8.155,8.155,454.891,1.105,5.89,0.0,0.073,0.951,0
3.144,4.6299600000000005,8374.073,145.21708353928972,7022.168,60.286,60.286,579.882,1.393,7.552,12.096,0.239,0.997,1
9.3,13.88988,72763.561,372.8423311724445,9732.652,644.77,644.77,1052.445,4.544,22.825,87.667,1.735,0.998,3
5.14,7.7166,21625.963,201.51547108917,8470.195,175.253,175.253,691.594,2.087,11.057,24.346,0.482,0.993,2
5.14,7.7166,21629.356,201.5137955730881,8475.259,175.263,175.263,711.702,2.085,11.167,25.41,0.503,0.976,2
1.138,1.54332,877.004,140.75570781192684,6635.273,7.193,7.193,476.95,1.119,6.058,13.478,0.106,0.974,0
5.14,7.7166,21627.026,201.51505221014952,8472.131,175.231,175.231,696.925,2.086,11.083,24.627,0.487,0.988,2
7.148,10.80324,38986.919,280.44777707110336,9131.1,332.246,332.246,825.346,2.967,15.469,43.901,0.869,0.969,3
5.14,7.7166,21634.418,201.5147380508841,8492.268,175.268,175.268,716.676,2.079,11.11,25.6,0.507,0.961,2
7.148,10.80324,38976.329,280.4475676315932,9139.976,332.101,332.101,839.27,2.954,15.423,44.667,0.884,0.95,3
6.175,9.25992,29789.967,241.641777416411,8818.432,246.185,246.185,792.295,2.505,13.35,35.329,0.699,0.961,2
